name,artist,album,album_type,release_date,duration,duration_ms,added_at,added_by_id,track_popularity,track_id,track_uri,artist_uris,artist_names,enriched,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_genres,artists_popularities,artists_avg_popularity
Common Land,James Holden,Imagine This Is A High Dimensional Space Of All Possibilities,album,2023-03-31,5:21,321482,2023-12-28T17:39:57Z,hvdpal58,34,2AFtfheEQwKT3d4CYKO9Ix,spotify:track:2AFtfheEQwKT3d4CYKO9Ix,['spotify:artist:15e0X6NuMsVuHi7AZhcfyI'],['James Holden'],True,,,,,,,,,,,,,"[['electronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'modular synth', 'uk experimental electronic']]",[35],35.0
Tell Me Straight,The Rolling Stones,Hackney Diamonds,album,2023-10-20,2:56,176872,2023-12-28T17:56:02Z,hvdpal58,57,7iuVLYR8rlkciAlDSRXVUJ,spotify:track:7iuVLYR8rlkciAlDSRXVUJ,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],['The Rolling Stones'],True,,,,,,,,,,,,,"[['album rock', 'british invasion', 'classic rock', 'rock']]",[78],78.0
Rolling Stone Blues,The Rolling Stones,Hackney Diamonds,album,2023-10-20,2:41,161999,2023-12-28T17:58:33Z,hvdpal58,56,30KMpr6lJIxYcesfBHZrYK,spotify:track:30KMpr6lJIxYcesfBHZrYK,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],['The Rolling Stones'],True,,,,,,,,,,,,,"[['album rock', 'british invasion', 'classic rock', 'rock']]",[78],78.0
Pegasus (ft. Phoebe Bridgers),"Arlo Parks, Phoebe Bridgers",My Soft Machine (Deluxe),album,2023-12-08,3:06,186836,2023-12-28T18:07:36Z,hvdpal58,36,6EfV3WeRpvgue78QTF3FFV,spotify:track:6EfV3WeRpvgue78QTF3FFV,"['spotify:artist:4kIwETcbpuFgRukE8o7Opx', 'spotify:artist:1r1uxoy19fzMxunt3ONAkG']","['Arlo Parks', 'Phoebe Bridgers']",True,,,,,,,,,,,,,"[['indie pop', 'indie soul', 'uk contemporary r&b'], ['indie pop', 'la indie', 'pov: indie']]","[60, 77]",68.5
Heaven,Mitski,The Land Is Inhospitable and So Are We,album,2023-09-15,3:44,224333,2023-12-28T18:19:14Z,hvdpal58,68,5T00EN4oZmDQx3hqVAC4Fx,spotify:track:5T00EN4oZmDQx3hqVAC4Fx,['spotify:artist:2uYWxilOVlUdk4oV9DvwqK'],['Mitski'],True,,,,,,,,,,,,,"[['brooklyn indie', 'pov: indie']]",[83],83.0
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,album,2023-09-15,2:17,137773,2023-12-28T18:22:39Z,hvdpal58,96,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,['spotify:artist:2uYWxilOVlUdk4oV9DvwqK'],['Mitski'],True,,,,,,,,,,,,,"[['brooklyn indie', 'pov: indie']]",[83],83.0
72 Seasons,Metallica,72 Seasons,single,2023-03-30,7:39,459120,2023-12-28T20:47:02Z,hvdpal58,47,45BbECVzn2iQ7iwZMiSnRF,spotify:track:45BbECVzn2iQ7iwZMiSnRF,['spotify:artist:2ye2Wgw4gimLv2eAKyk1NB'],['Metallica'],True,,,,,,,,,,,,,"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[80],80.0
Paper Machete,Queens of the Stone Age,In Times New Roman...,album,2023-06-16,3:22,202776,2023-12-28T21:05:05Z,hvdpal58,61,4zx4H3Q0ASymmPgbfUmeRo,spotify:track:4zx4H3Q0ASymmPgbfUmeRo,['spotify:artist:4pejUc4iciQfgdX6OKulQn'],['Queens of the Stone Age'],True,,,,,,,,,,,,,"[['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']]",[69],69.0
Emotion Sickness,Queens of the Stone Age,In Times New Roman...,album,2023-06-16,4:31,271076,2023-12-28T21:06:39Z,hvdpal58,53,5a8V2ZeVLj8ktvodCa1m80,spotify:track:5a8V2ZeVLj8ktvodCa1m80,['spotify:artist:4pejUc4iciQfgdX6OKulQn'],['Queens of the Stone Age'],True,,,,,,,,,,,,,"[['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']]",[69],69.0
denver luna (acappella),Underworld,denver luna,single,2023-10-18,2:27,147320,2023-12-28T21:15:53Z,hvdpal58,29,3yQ0l6VokE3ZWsj6y8I6kp,spotify:track:3yQ0l6VokE3ZWsj6y8I6kp,['spotify:artist:1PXHzxRDiLnjqNrRn2Xbsa'],['Underworld'],True,,,,,,,,,,,,,"[['big beat', 'electronica']]",[55],55.0
Letter To An Old Poet,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,album,2023-03-31,3:07,187653,2023-12-30T21:25:50Z,hvdpal58,63,1zShh2S3moxyqU6u6fJZVQ,spotify:track:1zShh2S3moxyqU6u6fJZVQ,"['spotify:artist:1hLiboQ98IQWhpKeP9vRFw', 'spotify:artist:12zbUHbPHL5DGuJtiUfsip', 'spotify:artist:1r1uxoy19fzMxunt3ONAkG', 'spotify:artist:07D1Bjaof0NFlU32KXiqUP']","['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",True,,,,,,,,,,,,,"[['indie pop'], ['ambient folk', 'indie pop', 'indie rock'], ['indie pop', 'la indie', 'pov: indie'], ['indie pop']]","[69, 68, 77, 69]",70.75
