name,artist,album,album_type,release_date,duration,duration_ms,added_at,added_by_id,track_popularity,track_id,track_uri,artist_uris,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_genres,artists_popularities,artists_avg_popularity,enriched
High Hopes,Ineffekt,High Hopes,single,2023-08-11,4:12,252062,2023-08-18T05:18:32Z,115458813,9,6L4hojkIZKOEBo9cVz9Fof,spotify:track:6L4hojkIZKOEBo9cVz9Fof,['spotify:artist:4gjrK1MHgJnPCESuzMtWXg'],['Ineffekt'],0.733,0.811,6.0,-7.718,0.0,0.0826,0.00794,0.856,0.0895,0.363,131.991,4.0,[[]],[16],16.0,True
Silver Lining,"Ineffekt, French II",High Hopes,single,2023-08-11,3:55,235722,2023-08-18T05:18:32Z,115458813,7,5OfYixU1M2ZD5DF8l8CheW,spotify:track:5OfYixU1M2ZD5DF8l8CheW,"['spotify:artist:4gjrK1MHgJnPCESuzMtWXg', 'spotify:artist:6ipkiHnGXAsGSRlG5RPkjt']","['Ineffekt', 'French II']",0.812,0.868,7.0,-5.96,1.0,0.155,0.0196,0.834,0.0652,0.731,132.005,4.0,"[[], ['uk bass']]","[16, 9]",12.5,True
For a While,Ineffekt,High Hopes,single,2023-08-11,4:14,254553,2023-08-18T05:18:32Z,115458813,11,7Ih3f7ZJUUYyz6KHgZHWp4,spotify:track:7Ih3f7ZJUUYyz6KHgZHWp4,['spotify:artist:4gjrK1MHgJnPCESuzMtWXg'],['Ineffekt'],0.618,0.937,1.0,-6.521,0.0,0.0426,0.00771,0.891,0.116,0.506,170.017,4.0,[[]],[16],16.0,True
Jonesboro,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:43,163800,2023-08-20T20:20:43Z,115458813,46,3sSlrxRD9X1jYCzBtbbiwg,spotify:track:3sSlrxRD9X1jYCzBtbbiwg,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.567,0.66,9.0,-6.357,0.0,0.317,0.51,1.14e-05,0.186,0.262,108.81,5.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Mad Dog,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:49,229000,2023-08-20T20:20:43Z,115458813,42,332TO0w5iJ8h4h55Qq5a0R,spotify:track:332TO0w5iJ8h4h55Qq5a0R,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.639,0.519,6.0,-6.334,0.0,0.238,0.00927,0.0,0.197,0.359,160.404,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Uncle M,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:20,140000,2023-08-20T20:20:43Z,115458813,43,2BR4cE9udCDcvZ2HtuLv3N,spotify:track:2BR4cE9udCDcvZ2HtuLv3N,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.699,0.62,9.0,-6.664,1.0,0.069,0.0153,0.0,0.213,0.266,142.104,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Want Me Dead (feat. 21 Savage),"Young Thug, 21 Savage",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:14,194706,2023-08-20T20:20:43Z,115458813,48,4r4rpFbzk8LDKosME0ZW1C,spotify:track:4r4rpFbzk8LDKosME0ZW1C,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:1URnnhqYAYcrqrcwql10ft']","['Young Thug', '21 Savage']",0.84,0.61,6.0,-8.28,0.0,0.366,0.162,0.0,0.144,0.556,133.233,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'rap']]","[83, 89]",86.0,True
Cars Bring Me Out (feat. Future),"Young Thug, Future",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:22,202933,2023-08-20T20:20:43Z,115458813,44,0GY3LiAOOOYIIDv53TXbjR,spotify:track:0GY3LiAOOOYIIDv53TXbjR,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']","['Young Thug', 'Future']",0.759,0.741,10.0,-6.065,0.0,0.171,0.0192,0.0,0.145,0.69,100.054,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']]","[83, 88]",85.5,True
Oh U Went (feat. Drake),"Young Thug, Drake",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:5,185333,2023-08-20T20:20:43Z,115458813,48,45QTjP8zsLtJ1a3lPa10U1,spotify:track:45QTjP8zsLtJ1a3lPa10U1,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:3TVXtAsR1Inumwj472S9r4']","['Young Thug', 'Drake']",0.808,0.789,7.0,-5.88,0.0,0.236,0.0517,0.0,0.0819,0.465,136.01,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']]","[83, 96]",89.5,True
Money (feat. Juice WRLD & Nicki Minaj),"Young Thug, Juice WRLD, Nicki Minaj",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,4:26,266400,2023-08-20T20:20:43Z,115458813,59,6bFsZCWWJaCyE9uly2NhAH,spotify:track:6bFsZCWWJaCyE9uly2NhAH,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz', 'spotify:artist:0hCNtLu0JehylgoiP8L4Gh']","['Young Thug', 'Juice WRLD', 'Nicki Minaj']",0.764,0.701,8.0,-4.706,1.0,0.0394,0.0581,0.0,0.107,0.63,149.979,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['chicago rap', 'melodic rap', 'rap'], ['hip pop', 'pop', 'queens hip hop', 'rap']]","[83, 86, 88]",85.66666666666667,True
Hoodie (feat. BSlime & Lil Gotit),"Young Thug, Bslime, Lil Gotit",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:35,215600,2023-08-20T20:20:43Z,115458813,40,5edae1tuaQswnqiXcUlWRO,spotify:track:5edae1tuaQswnqiXcUlWRO,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:2EnD37GNRe2REqHBKqMnZQ', 'spotify:artist:4ke9HXbejpYVMhbOjSa4le']","['Young Thug', 'Bslime', 'Lil Gotit']",0.506,0.598,1.0,-8.476,1.0,0.415,0.000431,0.0,0.105,0.222,169.717,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['atl trap'], ['atl trap', 'trap']]","[83, 40, 50]",57.66666666666666,True
"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)","Young Thug, Yak Gotti, Travis Scott, 21 Savage",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:46,226413,2023-08-20T20:20:43Z,115458813,43,5KKrQbmw7K7Rvl7SCMAwNx,spotify:track:5KKrQbmw7K7Rvl7SCMAwNx,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:0dvFTsuG02c4cRbcSQ8zE6', 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY', 'spotify:artist:1URnnhqYAYcrqrcwql10ft']","['Young Thug', 'Yak Gotti', 'Travis Scott', '21 Savage']",0.768,0.714,4.0,-6.914,0.0,0.294,0.00278,0.0,0.296,0.363,145.113,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['atl trap'], ['hip hop', 'rap', 'slap house'], ['atl hip hop', 'hip hop', 'rap']]","[83, 48, 91, 89]",77.75,True
Parade on Cleveland (feat. Drake),"Young Thug, Drake",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:48,228266,2023-08-20T20:20:43Z,115458813,44,0ySvHlwks7CO0HWjB5ZBOo,spotify:track:0ySvHlwks7CO0HWjB5ZBOo,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:3TVXtAsR1Inumwj472S9r4']","['Young Thug', 'Drake']",0.528,0.298,3.0,-13.044,0.0,0.556,0.444,7.76e-06,0.111,0.313,166.116,1.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']]","[83, 96]",89.5,True
Abracadabra (feat. Travis Scott),"Young Thug, Travis Scott",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,4:7,247733,2023-08-20T20:20:43Z,115458813,41,7GPI9g56brDQat3wHUG2E3,spotify:track:7GPI9g56brDQat3wHUG2E3,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY']","['Young Thug', 'Travis Scott']",0.625,0.574,8.0,-6.509,0.0,0.209,0.0315,0.0,0.111,0.363,163.203,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['hip hop', 'rap', 'slap house']]","[83, 91]",87.0,True
Went Thru It,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:35,155733,2023-08-20T20:20:43Z,115458813,40,69eqSx7e4dIyEOhoPff0WS,spotify:track:69eqSx7e4dIyEOhoPff0WS,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.863,0.66,2.0,-7.016,1.0,0.16,0.0312,6.08e-06,0.236,0.236,92.511,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Money On The Dresser,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:13,133000,2023-08-20T20:20:43Z,115458813,40,4ds2Ed57KqkU9eg0Subk3c,spotify:track:4ds2Ed57KqkU9eg0Subk3c,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.896,0.648,8.0,-6.903,1.0,0.267,0.000107,0.00826,0.105,0.441,159.982,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Hellcat Kenny (feat. Lil Uzi Vert),"Young Thug, Lil Uzi Vert",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:34,154466,2023-08-20T20:20:43Z,115458813,43,3YbJ4wQ8I7rM9FsqkNp7sR,spotify:track:3YbJ4wQ8I7rM9FsqkNp7sR,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz']","['Young Thug', 'Lil Uzi Vert']",0.932,0.503,8.0,-9.351,0.0,0.294,0.0661,0.0,0.0856,0.686,140.096,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']]","[83, 84]",83.5,True
Gucci Grocery Bag,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:55,175133,2023-08-20T20:20:43Z,115458813,36,1xE36EOBfgpajoGviOzhQi,spotify:track:1xE36EOBfgpajoGviOzhQi,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.908,0.487,1.0,-6.591,1.0,0.158,0.00377,0.000165,0.0703,0.719,145.056,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Global Access (feat. Nate Ruess),"Young Thug, Nate Ruess",BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,2:28,148533,2023-08-20T20:20:43Z,115458813,36,02Gf6dTUI29AtM0mDhRXUv,spotify:track:02Gf6dTUI29AtM0mDhRXUv,"['spotify:artist:50co4Is1HCEo8bhOyUWKpn', 'spotify:artist:1qUjOF5fzrpoNycD36b2jZ']","['Young Thug', 'Nate Ruess']",0.561,0.682,2.0,-8.765,1.0,0.39,0.265,0.0,0.124,0.329,133.92,5.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'], ['modern rock']]","[83, 63]",73.0,True
Sake Of My Kids,Young Thug,BUSINESS IS BUSINESS (Metro's Version),album,2023-06-26,3:58,238400,2023-08-20T20:20:43Z,115458813,46,54nCzj6TQ2tukxToVUJJp5,spotify:track:54nCzj6TQ2tukxToVUJJp5,['spotify:artist:50co4Is1HCEo8bhOyUWKpn'],['Young Thug'],0.943,0.406,1.0,-6.993,0.0,0.0768,0.025,0.0,0.251,0.166,124.998,4.0,"[['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']]",[83],83.0,True
Us Against The World,Jungle,Volcano,album,2023-08-11,3:27,207777,2023-09-04T07:12:54Z,115458813,60,0sHSFzglnJ1b9mILzQ7ifJ,spotify:track:0sHSFzglnJ1b9mILzQ7ifJ,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.656,0.792,2.0,-5.42,1.0,0.0468,0.0326,0.00462,0.654,0.691,122.003,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Holding On,Jungle,Volcano,album,2023-08-11,3:16,196241,2023-09-04T07:12:54Z,115458813,60,5RELMV0mFHuC9IX6It5F3c,spotify:track:5RELMV0mFHuC9IX6It5F3c,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.662,0.777,4.0,-5.698,0.0,0.0468,0.0043,0.000859,0.543,0.574,134.49,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Candle Flame,"Jungle, Erick the Architect",Volcano,album,2023-08-11,2:54,174020,2023-09-04T07:12:54Z,115458813,71,1Ad2HcIX9zBqoWRvxtpYGf,spotify:track:1Ad2HcIX9zBqoWRvxtpYGf,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:2mQLwfvZtvtTbipKn3xHmK']","['Jungle', 'Erick the Architect']",0.673,0.72,9.0,-7.318,0.0,0.039,0.143,1.82e-05,0.913,0.588,123.032,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], ['underground hip hop']]","[71, 58]",64.5,True
Dominoes,Jungle,Volcano,album,2023-08-11,2:57,177520,2023-09-04T07:12:54Z,115458813,67,59rkTkputMqoxunf9IRzOc,spotify:track:59rkTkputMqoxunf9IRzOc,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.689,0.952,2.0,-5.249,0.0,0.114,0.113,0.78,0.298,0.415,107.978,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
I've Been In Love,"Jungle, Channel Tres",Volcano,album,2023-08-11,2:49,169472,2023-09-04T07:12:54Z,115458813,73,7j3zZ2jAjzFD60UjhldhHo,spotify:track:7j3zZ2jAjzFD60UjhldhHo,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:4cUkGQyhLFqKHBtL58HYVp']","['Jungle', 'Channel Tres']",0.679,0.506,9.0,-9.497,0.0,0.0671,0.421,0.00216,0.434,0.588,114.967,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], ['indie soul', 'la pop']]","[71, 60]",65.5,True
Back On 74,Jungle,Volcano,album,2023-08-11,3:29,209482,2023-09-04T07:12:54Z,115458813,81,19kHhX6f6EfLU7rcO3RqjO,spotify:track:19kHhX6f6EfLU7rcO3RqjO,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.62,0.761,10.0,-7.282,0.0,0.175,0.207,0.000147,0.269,0.194,146.003,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
You Ain't No Celebrity,"Jungle, Roots Manuva",Volcano,album,2023-08-11,2:33,153508,2023-09-04T07:12:54Z,115458813,61,32PKkiwexuMNEDqfH1p3IH,spotify:track:32PKkiwexuMNEDqfH1p3IH,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:4sSSkVtrCTzENCgm2vokiY']","['Jungle', 'Roots Manuva']",0.81,0.551,2.0,-7.312,1.0,0.0677,0.0724,0.000405,0.35,0.463,104.045,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], ['trip hop', 'uk hip hop']]","[71, 48]",59.5,True
Coming Back,Jungle,Volcano,album,2023-08-11,3:21,201984,2023-09-04T07:12:54Z,115458813,57,2oZJ4OZOP7DHMdSrpx4fwq,spotify:track:2oZJ4OZOP7DHMdSrpx4fwq,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.699,0.889,11.0,-6.076,1.0,0.11,0.0149,0.122,0.112,0.856,117.843,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Don't Play,"Jungle, Mood Talk",Volcano,album,2023-08-11,3:46,226280,2023-09-04T07:12:54Z,115458813,59,5yXf2ZVlBdgIGxbSKb6VFW,spotify:track:5yXf2ZVlBdgIGxbSKb6VFW,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:0s0nktI1hRDRcexcJGkZ2D']","['Jungle', 'Mood Talk']",0.673,0.617,10.0,-5.996,1.0,0.275,0.193,0.0,0.36,0.702,120.103,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], []]","[71, 39]",55.0,True
Every Night,Jungle,Volcano,album,2023-08-11,3:5,185191,2023-09-04T07:12:54Z,115458813,57,1j7ll1vNFLdgU7XUagyFV0,spotify:track:1j7ll1vNFLdgU7XUagyFV0,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.623,0.876,0.0,-6.838,1.0,0.0727,0.00941,0.0538,0.101,0.63,110.972,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Problemz,Jungle,Volcano,album,2023-08-11,3:4,184086,2023-09-04T07:12:54Z,115458813,64,7snltzeGB2v44Qb6Qvh9Um,spotify:track:7snltzeGB2v44Qb6Qvh9Um,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.66,0.718,4.0,-4.555,0.0,0.0344,0.0836,0.00485,0.571,0.419,110.013,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Good At Breaking Hearts,"Jungle, JNR WILLIAMS, 33.3",Volcano,album,2023-08-11,3:33,213706,2023-09-04T07:12:54Z,115458813,58,6J4JyWGym75LACyBWqipKv,spotify:track:6J4JyWGym75LACyBWqipKv,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:7GZfE8P3kSPhhzq854OMxk', 'spotify:artist:2vTfPvhJkpW1DTjmMvHjOB']","['Jungle', 'JNR WILLIAMS', '33.3']",0.617,0.518,2.0,-7.844,1.0,0.0341,0.566,0.00406,0.673,0.139,112.18,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], ['british soul'], []]","[71, 43, 39]",51.0,True
Palm Trees,Jungle,Volcano,album,2023-08-11,3:19,199461,2023-09-04T07:12:54Z,115458813,57,4yk9sAWpraADzST2Uh6VPm,spotify:track:4yk9sAWpraADzST2Uh6VPm,['spotify:artist:59oA5WbbQvomJz2BuRG071'],['Jungle'],0.611,0.671,8.0,-7.99,1.0,0.0351,0.0718,2.56e-05,0.347,0.538,117.982,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[71],71.0,True
Pretty Little Thing,"Jungle, Bas",Volcano,album,2023-08-11,3:1,181599,2023-09-04T07:12:54Z,115458813,57,5C9anXz5T3PY3A5YkH66cn,spotify:track:5C9anXz5T3PY3A5YkH66cn,"['spotify:artist:59oA5WbbQvomJz2BuRG071', 'spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ']","['Jungle', 'Bas']",0.722,0.417,2.0,-7.707,1.0,0.103,0.661,0.0268,0.1,0.28,81.895,4.0,"[['indie soul', 'indietronica', 'uk contemporary r&b'], ['canadian hip hop', 'queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']]","[71, 65]",68.0,True
shanty,Slowdive,everything is alive,album,2023-09-01,5:47,347681,2023-09-08T09:50:17Z,115458813,53,54WY673q0m0Keh3VH92Fz6,spotify:track:54WY673q0m0Keh3VH92Fz6,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.434,0.849,11.0,-6.318,0.0,0.0404,0.102,0.867,0.102,0.0894,123.973,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
prayer remembered,Slowdive,everything is alive,album,2023-09-01,4:46,286994,2023-09-08T09:50:17Z,115458813,51,2yQTegXWm9gHgQ4oUs6dQG,spotify:track:2yQTegXWm9gHgQ4oUs6dQG,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.404,0.332,7.0,-12.597,1.0,0.0313,0.402,0.866,0.0796,0.0455,139.861,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
alife,Slowdive,everything is alive,album,2023-09-01,4:33,273492,2023-09-08T09:50:17Z,115458813,55,2ceUzieIOIwYKA9zOiWkto,spotify:track:2ceUzieIOIwYKA9zOiWkto,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.479,0.732,4.0,-6.603,0.0,0.0279,0.0516,0.734,0.106,0.155,130.118,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
andalucia plays,Slowdive,everything is alive,album,2023-09-01,6:41,401802,2023-09-08T09:50:17Z,115458813,49,3eWXdGnVe8vDFpdqh7VE9t,spotify:track:3eWXdGnVe8vDFpdqh7VE9t,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.447,0.459,0.0,-10.852,1.0,0.0261,0.452,0.89,0.0888,0.301,169.848,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
kisses,Slowdive,everything is alive,album,2023-09-01,3:57,237434,2023-09-08T09:50:17Z,115458813,61,7LuPjGUfJqxuW14W4gMrU2,spotify:track:7LuPjGUfJqxuW14W4gMrU2,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.57,0.8,11.0,-7.04,0.0,0.0332,0.0188,0.74,0.0598,0.469,128.033,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
skin in the game,Slowdive,everything is alive,album,2023-09-01,3:52,232537,2023-09-08T09:50:17Z,115458813,54,2EpduTUFSZfeb0GI4CaCQD,spotify:track:2EpduTUFSZfeb0GI4CaCQD,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.528,0.653,6.0,-7.379,1.0,0.0259,0.526,0.838,0.0985,0.371,98.29,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
chained to a cloud,Slowdive,everything is alive,album,2023-09-01,6:51,411499,2023-09-08T09:50:17Z,115458813,50,6Ys7r105cVURUyOYLq93qp,spotify:track:6Ys7r105cVURUyOYLq93qp,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.578,0.608,6.0,-8.59,0.0,0.0267,0.649,0.941,0.0738,0.153,124.013,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
the slab,Slowdive,everything is alive,album,2023-09-01,5:10,310874,2023-09-08T09:50:17Z,115458813,50,2qvOC1CRBtwOcl2dlcOCM1,spotify:track:2qvOC1CRBtwOcl2dlcOCM1,['spotify:artist:72X6FHxaShda0XeQw3vbeF'],['Slowdive'],0.374,0.942,10.0,-5.191,1.0,0.0336,0.0265,0.978,0.361,0.567,148.0,4.0,"[['alternative rock', 'dream pop', 'reading indie', 'shoegaze']]",[62],62.0,True
Asking To Break,James Blake,Playing Robots Into Heaven,album,2023-09-08,2:52,172844,2023-09-08T09:50:43Z,115458813,55,1NoxZc2x2Y7eX1U5wHj6hr,spotify:track:1NoxZc2x2Y7eX1U5wHj6hr,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.579,0.558,4.0,-10.443,0.0,0.0274,0.709,0.738,0.108,0.16,138.015,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
Loading,James Blake,Playing Robots Into Heaven,album,2023-09-08,4:44,284551,2023-09-08T09:50:43Z,115458813,54,0GQW2gDyxgT5IsNEM4osbJ,spotify:track:0GQW2gDyxgT5IsNEM4osbJ,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.667,0.546,1.0,-8.633,0.0,0.0342,0.109,0.131,0.1,0.0892,131.986,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
Tell Me,James Blake,Playing Robots Into Heaven,album,2023-09-08,5:0,300122,2023-09-08T09:50:43Z,115458813,53,0hUU81fjvfcvaiCCN51oRy,spotify:track:0hUU81fjvfcvaiCCN51oRy,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.507,0.75,9.0,-8.829,1.0,0.0574,0.271,0.516,0.189,0.169,141.035,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
Fall Back,James Blake,Playing Robots Into Heaven,album,2023-09-08,4:1,241038,2023-09-08T09:50:43Z,115458813,50,41uuqHFB7mvUpRwacQmoxO,spotify:track:41uuqHFB7mvUpRwacQmoxO,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.742,0.745,8.0,-8.35,1.0,0.142,0.135,0.851,0.098,0.45,120.041,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
He's Been Wonderful,James Blake,Playing Robots Into Heaven,album,2023-09-08,3:21,201491,2023-09-08T09:50:43Z,115458813,46,6SjfEEXbDfnS2MktMKn43M,spotify:track:6SjfEEXbDfnS2MktMKn43M,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.871,0.444,0.0,-12.514,0.0,0.165,0.396,0.000469,0.414,0.323,104.027,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
Big Hammer,James Blake,Playing Robots Into Heaven,album,2023-09-08,4:0,240742,2023-09-08T09:50:43Z,115458813,47,4jaxbEGk3Jgu45VdK8FOkS,spotify:track:4jaxbEGk3Jgu45VdK8FOkS,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.939,0.534,1.0,-9.155,1.0,0.336,0.322,0.0845,0.079,0.181,139.983,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
I Want You To Know,James Blake,Playing Robots Into Heaven,album,2023-09-08,4:47,287452,2023-09-08T09:50:43Z,115458813,51,4bZAsC7ftR11pHpRNk2Mhc,spotify:track:4bZAsC7ftR11pHpRNk2Mhc,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.705,0.43,11.0,-11.84,0.0,0.047,0.376,0.479,0.16,0.132,124.982,4.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
Night Sky,James Blake,Playing Robots Into Heaven,album,2023-09-08,3:39,219221,2023-09-08T09:50:43Z,115458813,45,0Ein5lbDQAMko00iGc4egB,spotify:track:0Ein5lbDQAMko00iGc4egB,['spotify:artist:53KwLdlmrlCelAZMaLVZqU'],['James Blake'],0.339,0.374,11.0,-11.873,1.0,0.0521,0.955,0.00557,0.131,0.276,71.123,5.0,"[['art pop', 'indie soul', 'indietronica', 'uk alternative pop']]",[68],68.0,True
